state_fips,state_name,state_abbrev.x,county_fips,county_name.x,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters,state_abbrev.y,state_desc,county_name.y,total_population,lack_insurence_prev,binge_drinking_prev,high_bp_prev,cancer_prev,adult_asthma_prev,heart_disease_prev,routine_physical_prev,copd_prev,smoking_prev,diabetes_prev,high_chol_prev,physical_activity_prev,adult_obesity_prev,poor_sleep_prev,stroke_prev,geolocation
51,Virginia,VA,51111,Lunenburg County,51111930200,Census Tract 9302; Lunenburg County; Virginia,204.984063779612,4173,2428,1911,1067,102,544,641,254,963,617,1061,124,10,1677,28,510,26,139,9,VA,Virginia,Lunenburg,4583,16.7,12.9,44.7,7.5,10.9,8.5,78.8,10.3,22.7,16.4,36.3,30.4,40.7,37.3,5,POINT (-78.35005506 36.95919684)
51,Virginia,VA,51111,Lunenburg County,51111930300,Census Tract 9303; Lunenburg County; Virginia,123.035473359488,2331,1304,963,660,38,205,367,226,565,566,495,103,53,933,5,455,86,74,2,VA,Virginia,Lunenburg,2454,15,13.7,42.7,7.4,10.2,7.6,78.6,8.5,19.7,15,35.2,27.3,39.2,36.7,4.3,POINT (-78.12484352 36.87043426)
51,Virginia,VA,51113,Madison County,51113930101,Census Tract 9301.01; Madison County; Virginia,51.706835438688,3495,1391,1275,863,71,221,315,230,563,723,522,33,8,590,0,46,29,23,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51113,Madison County,51113930102,Census Tract 9301.02; Madison County; Virginia,69.802565518678,4378,1847,1578,739,84,334,250,225,978,926,828,18,0,788,36,44,76,31,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51113,Madison County,51113930201,Census Tract 9302.01; Madison County; Virginia,32.054784181488,3289,1395,1317,708,49,296,440,130,934,682,487,65,0,616,30,61,36,65,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51113,Madison County,51113930202,Census Tract 9302.02; Madison County; Virginia,167.074413426044,2666,1431,1154,400,51,305,309,188,742,437,279,0,0,202,0,0,21,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51115,Mathews County,51115951301,Census Tract 9513.01; Mathews County; Virginia,25.998774311488,2460,1543,1137,297,182,97,98,319,768,311,624,7,8,350,0,18,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51115,Mathews County,51115951302,Census Tract 9513.02; Mathews County; Virginia,9.270947632708,1827,1249,792,81,0,87,75,86,616,224,408,26,0,185,0,14,0,11,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51115,Mathews County,51115951401,Census Tract 9514.01; Mathews County; Virginia,30.279860546122,2090,1691,993,331,67,218,132,176,645,254,514,0,21,317,14,314,23,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51115,Mathews County,51115951402,Census Tract 9514.02; Mathews County; Virginia,20.361223719598,2160,995,820,324,44,140,67,132,594,502,246,0,0,477,10,7,0,10,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930101,Census Tract 9301.01; Mecklenburg County; Virginia,48.152773092422,2719,1399,1112,1201,50,363,407,393,563,567,625,146,28,1217,0,237,45,79,60,VA,Virginia,Mecklenburg,3143,17.8,13.2,41.2,6.6,11.4,7.7,79.6,9.3,24.2,16,34.7,31,40.4,39.5,4.6,POINT (-78.07646957 36.69963375)
51,Virginia,VA,51117,Mecklenburg County,51117930103,Census Tract 9301.03; Mecklenburg County; Virginia,6.315230258556,1017,1714,459,169,63,98,51,15,416,48,159,26,0,141,0,896,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930104,Census Tract 9301.04; Mecklenburg County; Virginia,31.062395091234,1961,1413,901,494,16,201,193,96,621,393,398,29,0,390,0,272,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930201,Census Tract 9302.01; Mecklenburg County; Virginia,18.630449303524,3758,2046,1807,1134,80,469,293,372,990,713,761,145,80,1917,165,73,43,220,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930202,Census Tract 9302.02; Mecklenburg County; Virginia,16.552339844862,1806,878,840,672,23,272,280,186,302,436,438,141,0,1251,109,60,0,131,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930300,Census Tract 9303; Mecklenburg County; Virginia,107.603278737354,3445,1278,1124,864,21,243,290,274,670,659,429,23,3,1382,0,304,21,105,459,VA,Virginia,Mecklenburg,3276,14.8,14.8,39.3,6.3,10.2,6.8,79.1,7.4,21.6,14.2,33.3,26.6,39.5,39.2,3.8,POINT (-78.25003353 36.7273563)
51,Virginia,VA,51117,Mecklenburg County,51117930401,Census Tract 9304.01; Mecklenburg County; Virginia,63.073833531692,2483,1392,1023,806,53,190,251,110,542,513,614,67,6,534,3,219,0,63,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930402,Census Tract 9304.02; Mecklenburg County; Virginia,42.81919249699,2598,1508,1083,389,39,227,364,131,690,373,519,109,0,1662,0,265,7,129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51117,Mecklenburg County,51117930500,Census Tract 9305; Mecklenburg County; Virginia,55.802166070612,1676,1280,836,476,13,156,164,58,596,279,232,9,0,427,0,211,0,9,0,VA,Virginia,Mecklenburg,1886,13.3,12.1,43,8.6,10.6,9.1,81.3,9.7,20.1,16,38.6,27.7,36.6,35.3,4.7,POINT (-78.56334417 36.71459164)
51,Virginia,VA,51117,Mecklenburg County,51117930600,Census Tract 9306; Mecklenburg County; Virginia,104.362446271812,2704,1654,1082,507,16,197,250,167,622,533,383,122,17,1187,0,361,11,127,49,VA,Virginia,Mecklenburg,3613,16.6,14.5,40.9,6.2,10.5,7.7,79.1,8.8,23.5,15.4,33.6,29.1,40.6,39.6,4.4,POINT (-78.39106391 36.65073114)
51,Virginia,VA,51117,Mecklenburg County,51117930700,Census Tract 9307; Mecklenburg County; Virginia,71.63700561903799,2515,2323,1152,560,55,220,179,112,785,343,527,31,0,940,8,426,7,78,43,VA,Virginia,Mecklenburg,2478,11.8,11.4,44.5,8.9,10.1,8.6,83,8.4,17.3,16.2,39.2,25.8,36.5,35.5,4.5,POINT (-78.38238717 36.56988466)
51,Virginia,VA,51117,Mecklenburg County,51117930800,Census Tract 9308; Mecklenburg County; Virginia,59.298210027644,3685,2178,1618,966,43,310,340,263,1147,737,698,58,0,977,28,352,39,29,154,VA,Virginia,Mecklenburg,3857,14.6,11.6,45,9,11,10.3,81.7,11.3,21.6,17.4,38.9,30.8,38,36.1,5.4,POINT (-78.65235245 36.6119038)
51,Virginia,VA,51119,Middlesex County,51119950900,Census Tract 9509; Middlesex County; Virginia,52.100901950744,1734,953,765,230,46,254,98,82,514,294,256,39,0,677,0,132,23,11,0,VA,Virginia,Middlesex,1600,13.6,14.1,41.8,7.3,10.2,7.5,78.8,8,19.3,14.1,36.3,25.6,35.9,36.3,4,POINT (-76.67158491 37.70125353)
51,Virginia,VA,51119,Middlesex County,51119951000,Census Tract 9510; Middlesex County; Virginia,41.950676511396,3818,2265,1509,529,30,196,206,164,1268,507,655,56,46,919,23,124,35,39,384,VA,Virginia,Middlesex,3906,12.3,13.5,43.4,8.7,9.7,8.4,79.8,8.5,17.4,14.3,38.7,24.6,34.3,34.5,4.2,POINT (-76.58540602 37.60892637)
51,Virginia,VA,51119,Middlesex County,51119951100,Census Tract 9511; Middlesex County; Virginia,23.234977044578,2476,1673,1149,386,91,259,282,314,762,492,382,6,0,363,0,261,36,81,8,VA,Virginia,Middlesex,2880,12.4,13.6,42.3,8.3,10,8.4,79.1,9.1,19,14.1,38.4,25.4,34.5,34.2,4.2,POINT (-76.45923779 37.5733457)
51,Virginia,VA,51119,Middlesex County,51119951200,Census Tract 9512; Middlesex County; Virginia,13.043776144378,2710,2236,1291,536,49,288,303,109,1060,407,484,51,11,436,0,112,46,0,10,VA,Virginia,Middlesex,2573,11.3,12.6,44.3,10.1,9.1,9.7,80.1,9.7,16.9,14.2,42.3,24.5,31.6,31.1,4.3,POINT (-76.36997129 37.55412762)
51,Virginia,VA,51121,Montgomery County,51121020100,Census Tract 201; Montgomery County; Virginia,1.280009983624,9335,0,0,0,100,0,0,79,0,130,440,0,10,3440,0,0,0,0,9335,VA,Virginia,Montgomery,8485,13.2,22.2,10.3,0.6,11.1,0.9,70.5,2.2,11.3,1.5,9,17.9,24.2,30.1,0.5,POINT (-80.42833061 37.22409227)
51,Virginia,VA,51121,Montgomery County,51121020201,Census Tract 202.01; Montgomery County; Virginia,2.108183329544,6250,2547,2298,3613,52,1183,0,38,337,655,387,44,80,1929,1501,0,5,91,0,VA,Virginia,Montgomery,5567,11.2,18.8,18,2.1,9.9,2.4,72.3,3.6,12.7,4.7,17.1,19.2,27.9,30,1.3,POINT (-80.44798803 37.21252992)
51,Virginia,VA,51121,Montgomery County,51121020202,Census Tract 202.02; Montgomery County; Virginia,2.294370980392,2871,1713,1509,589,67,471,314,217,1038,276,509,55,27,525,820,375,32,291,282,VA,Virginia,Montgomery,2218,13.4,11.5,43.4,11.5,9.1,10.9,81.8,9.9,13.7,13.8,37.3,28.6,31.6,28,5.3,POINT (-80.42303724 37.1949889)
51,Virginia,VA,51121,Montgomery County,51121020301,Census Tract 203.01; Montgomery County; Virginia,0.758116296326,3419,1757,1280,2269,51,697,0,216,270,244,277,16,0,859,1045,0,0,238,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020302,Census Tract 203.02; Montgomery County; Virginia,10.841554197816,4096,1483,1310,653,55,158,56,115,539,758,244,60,10,587,43,186,45,264,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020401,Census Tract 204.01; Montgomery County; Virginia,0.222414829304,2586,1025,759,2352,29,430,0,208,0,36,105,26,0,576,682,0,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020402,Census Tract 204.02; Montgomery County; Virginia,1.095450911012,4387,1872,1464,2620,73,632,89,266,415,614,220,20,0,808,651,145,9,90,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020500,Census Tract 205; Montgomery County; Virginia,10.163197308242,6471,3137,2490,2145,14,568,58,62,794,961,389,58,4,949,178,0,0,151,0,VA,Virginia,Montgomery,5988,9.4,18,24.2,4.3,9.3,4,74.7,4.4,11.7,7,24.5,17.6,29.4,28.5,1.9,POINT (-80.38173016 37.26234635)
51,Virginia,VA,51121,Montgomery County,51121020600,Census Tract 206; Montgomery County; Virginia,4.631632873658,5961,2791,2219,1341,143,497,21,473,916,1026,546,28,74,753,942,0,23,90,71,VA,Virginia,Montgomery,5209,8.6,18.3,24.1,4.7,9,4,74.7,4.1,10.4,6.7,24.4,16.3,28.8,27.9,1.9,POINT (-80.3862749 37.22963319)
51,Virginia,VA,51121,Montgomery County,51121020701,Census Tract 207.01; Montgomery County; Virginia,2.27215621572,2773,1569,1316,1146,93,438,12,82,405,159,164,37,0,694,394,0,0,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020702,Census Tract 207.02; Montgomery County; Virginia,3.984548315574,3894,1815,1689,1441,81,494,11,350,417,526,260,66,32,696,349,50,4,85,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020801,Census Tract 208.01; Montgomery County; Virginia,14.158100107252,3910,1729,1684,962,36,510,327,147,770,799,825,139,0,456,0,139,106,139,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020802,Census Tract 208.02; Montgomery County; Virginia,0.839964901,2386,1334,1147,565,36,449,226,307,354,276,383,88,23,227,138,151,17,45,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121020900,Census Tract 209; Montgomery County; Virginia,10.291530663206,4798,2113,1879,877,122,352,181,166,521,1214,729,51,4,693,22,260,15,34,82,VA,Virginia,Montgomery,5012,10.9,16.9,32,6.5,9.3,5.6,76.2,6.3,16.8,9.3,31.1,21.4,34.7,31.2,2.7,POINT (-80.34571921 37.12779724)
51,Virginia,VA,51121,Montgomery County,51121021000,Census Tract 210; Montgomery County; Virginia,8.595494616276,5268,2418,2132,917,20,506,109,154,848,1194,827,97,0,697,107,159,70,20,147,VA,Virginia,Montgomery,4630,9.7,16.1,33.5,7.1,9.3,6.1,77.5,6.5,15.3,9.9,32.5,20.8,34.5,30.4,2.9,POINT (-80.42248247 37.11073382)
51,Virginia,VA,51121,Montgomery County,51121021101,Census Tract 211.01; Montgomery County; Virginia,4.004858052978,3306,1676,1597,366,21,348,130,204,847,477,545,50,40,290,110,76,0,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121021102,Census Tract 211.02; Montgomery County; Virginia,2.542524527322,4231,2112,1903,671,19,456,67,350,833,725,474,166,32,824,62,287,83,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121021201,Census Tract 212.01; Montgomery County; Virginia,41.463822352802,3122,1621,1471,520,31,211,137,151,753,510,392,135,0,248,46,237,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121021202,Census Tract 212.02; Montgomery County; Virginia,13.860923189382,3129,1162,1114,559,81,135,233,205,305,790,552,61,90,940,48,178,25,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121021300,Census Tract 213; Montgomery County; Virginia,92.034737599348,3747,1715,1497,271,0,201,58,68,632,892,416,16,0,195,87,193,0,0,0,VA,Virginia,Montgomery,3571,8.5,16.2,32.6,7,8.6,5.5,77.5,5.6,13.9,9.2,33.5,18.4,33.2,29.1,2.4,POINT (-80.32139486 37.27135816)
51,Virginia,VA,51121,Montgomery County,51121021400,Census Tract 214; Montgomery County; Virginia,63.57041244136,5204,2330,2014,1495,272,445,405,929,866,971,463,24,0,656,127,865,114,124,0,VA,Virginia,Montgomery,5103,14.6,15.6,37.1,6.8,10.1,7.4,76.4,9.4,23,12.1,34.4,27.9,38.2,33,3.7,POINT (-80.24698713 37.15155466)
51,Virginia,VA,51121,Montgomery County,51121021501,Census Tract 215.01; Montgomery County; Virginia,47.173260503868,4310,2038,1687,678,181,331,284,251,622,1036,380,125,13,198,0,530,70,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51121,Montgomery County,51121021502,Census Tract 215.02; Montgomery County; Virginia,48.659557836256,3919,1703,1603,620,0,149,86,158,654,725,685,100,0,0,0,315,0,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51125,Nelson County,51125950101,Census Tract 9501.01; Nelson County; Virginia,139.21246607556,3539,1625,1341,992,46,393,490,110,706,830,657,18,0,591,0,299,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51125,Nelson County,51125950102,Census Tract 9501.02; Nelson County; Virginia,55.657411411486,2484,1157,788,379,64,126,340,400,489,540,381,18,86,727,66,178,25,42,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51125,Nelson County,51125950201,Census Tract 9502.01; Nelson County; Virginia,56.863702168046,2113,1381,979,447,48,265,201,101,700,269,262,65,0,327,19,191,15,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51125,Nelson County,51125950202,Census Tract 9502.02; Nelson County; Virginia,33.28012559683,2623,3240,1226,219,35,149,120,56,983,420,228,0,0,221,317,115,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51125,Nelson County,51125950300,Census Tract 9503; Nelson County; Virginia,185.731328863362,4014,2516,1798,640,36,359,339,602,1325,496,580,0,20,996,6,185,6,256,36,VA,Virginia,Nelson,4413,12.8,14,40.4,7.9,9.7,7.6,78.6,8.1,17.8,13.1,36.5,25,36.1,34.2,3.8,POINT (-78.99114355 37.80567789)
51,Virginia,VA,51127,New Kent County,51127700100,Census Tract 7001; New Kent County; Virginia,44.125479038326,6999,2864,2650,304,214,358,377,218,1340,1193,813,84,0,1328,0,101,0,48,10,VA,Virginia,New Kent,5734,10.7,16.8,33.7,6.7,9.2,5.5,76.8,6.1,17.4,9.7,34.3,20.4,34.2,33,2.6,POINT (-77.15239184 37.55131383)
51,Virginia,VA,51127,New Kent County,51127700200,Census Tract 7002; New Kent County; Virginia,52.215362274746,5399,2227,2060,579,91,528,111,106,1146,988,537,80,51,1125,28,153,0,28,3,VA,Virginia,New Kent,4377,11.1,16.6,34.8,6.2,9.6,5.5,77.1,6.2,18.2,10.6,33.4,21.5,36.5,34.5,2.8,POINT (-77.06841207 37.51749585)
51,Virginia,VA,51127,New Kent County,51127700301,Census Tract 7003.01; New Kent County; Virginia,43.64152411965,5950,2348,2260,566,50,283,259,372,947,1282,653,91,78,1251,0,68,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51127,New Kent County,51127700302,Census Tract 7003.02; New Kent County; Virginia,70.051832583776,4948,1749,1705,309,28,155,275,138,767,984,410,0,0,1635,0,42,0,39,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51131,Northampton County,51131930100,Census Tract 9301; Northampton County; Virginia,53.151796690956,4173,2405,1851,1182,79,415,530,525,1135,838,1043,113,90,2233,152,219,44,253,182,VA,Virginia,Northampton,4376,16.5,11.5,49.2,8.6,10.9,10.3,81.9,11.3,21.3,18.4,38.4,33.3,45,36.9,5.8,POINT (-75.84656246 37.49209627)
51,Virginia,VA,51131,Northampton County,51131930200,Census Tract 9302; Northampton County; Virginia,71.508900064254,3691,2022,1522,1130,61,325,352,401,808,865,585,31,70,1752,19,372,56,109,103,VA,Virginia,Northampton,3820,15.1,13.2,44,7.4,10.2,8,80.7,8.1,17.9,15.3,34.9,27.9,43.9,36.8,4.4,POINT (-75.92114769 37.39556362)
51,Virginia,VA,51131,Northampton County,51131930301,Census Tract 9303.01; Northampton County; Virginia,14.290944677984,2763,1791,1275,664,61,353,222,277,905,432,601,27,10,1059,64,33,1,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51131,Northampton County,51131930302,Census Tract 9303.02; Northampton County; Virginia,72.760069772886,1505,1194,696,102,47,118,90,19,501,187,150,0,21,370,0,146,0,74,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51133,Northumberland County,51133020100,Census Tract 201; Northumberland County; Virginia,49.342955673542,3562,2475,1520,913,43,354,276,340,1114,598,513,111,0,1264,54,318,75,74,0,VA,Virginia,Northumberland,3903,13.6,12.6,43.6,8.9,10.2,9.3,81,9.7,17.6,15.6,37,26.4,36.9,33.2,4.7,POINT (-76.53021116 37.97186532)
51,Virginia,VA,51133,Northumberland County,51133020200,Census Tract 202; Northumberland County; Virginia,75.281241701302,3467,2253,1299,796,183,108,456,193,1304,753,506,69,12,1465,0,165,38,41,0,VA,Virginia,Northumberland,3135,13,11.8,46.1,9,10.3,9.2,82.3,9.5,17.8,16.6,37.6,27.2,37.8,34.3,4.9,POINT (-76.43788722 37.89151166)
51,Virginia,VA,51133,Northumberland County,51133020301,Census Tract 203.01; Northumberland County; Virginia,22.56971982366,1861,1955,840,225,0,250,132,184,688,215,422,0,0,262,0,227,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51133,Northumberland County,51133020302,Census Tract 203.02; Northumberland County; Virginia,44.237557112988,3117,2306,1515,485,0,281,141,198,1317,208,350,5,0,833,14,129,0,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51135,Nottoway County,51135000101,Census Tract 1.01; Nottoway County; Virginia,15.030700279802,1964,915,801,426,0,220,272,42,614,309,476,101,3,755,23,4,17,27,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51135,Nottoway County,51135000102,Census Tract 1.02; Nottoway County; Virginia,62.891069447278,3566,1694,1360,1432,224,420,460,599,422,946,513,151,48,2524,0,259,26,56,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51135,Nottoway County,51135000200,Census Tract 2; Nottoway County; Virginia,104.791006750446,2381,1249,1021,309,59,230,118,89,699,480,313,17,0,614,17,180,0,122,0,VA,Virginia,Nottoway,2719,14.5,13.8,42.9,7.4,10.4,8.1,78.9,9.1,21.5,15,36.1,28.1,39.5,38.3,4.4,POINT (-78.06146397 37.15378883)
51,Virginia,VA,51135,Nottoway County,51135000300,Census Tract 3; Nottoway County; Virginia,96.910123615442,7699,2791,2224,1928,132,509,973,1142,1122,1311,1195,171,5,3292,70,246,28,184,2169,VA,Virginia,Nottoway,7064,18.7,15.1,42.3,6.1,10.3,7.6,77.3,8.8,24.5,14.7,32.8,30.2,42.1,41.3,4.4,POINT (-78.17173336 37.17067293)
51,Virginia,VA,51135,Nottoway County,51135980100,Census Tract 9801; Nottoway County; Virginia,34.766670034498,28,9,9,0,0,0,0,0,0,17,2,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110104,Census Tract 1101.04; Orange County; Virginia,43.481262445898,3471,1382,1332,459,101,268,387,341,816,543,773,0,15,429,0,183,18,14,0,VA,Virginia,Orange,2968,12.1,17.4,33.3,6.5,9.3,5.7,75.1,6.5,18.6,9.8,34.3,20.5,32.5,34.7,2.7,POINT (-77.82685623 38.29507467)
51,Virginia,VA,51137,Orange County,51137110105,Census Tract 1101.05; Orange County; Virginia,99.455390239168,4668,2064,1721,998,52,376,395,404,705,1050,681,125,0,1003,0,200,73,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110106,Census Tract 1101.06; Orange County; Virginia,65.478798410658,4155,1660,1540,270,87,50,324,321,602,1063,702,64,0,585,0,218,80,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110107,Census Tract 1101.07; Orange County; Virginia,3.308860549126,5130,2322,2185,263,156,293,96,57,1821,792,768,46,57,1168,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110108,Census Tract 1101.08; Orange County; Virginia,15.630068808318,6801,2712,2501,1133,42,490,341,423,1061,1847,761,29,99,2005,17,0,0,27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110200,Census Tract 1102; Orange County; Virginia,27.403888292948,4965,2053,1928,1338,161,490,575,345,915,1025,702,127,8,1507,290,0,53,264,196,VA,Virginia,Orange,4934,14.7,13.7,41.8,8.2,10.6,8.7,78.6,10,21,14.3,37,27.6,36.8,36.3,4.6,POINT (-78.12248194 38.25965141)
51,Virginia,VA,51137,Orange County,51137110301,Census Tract 1103.01; Orange County; Virginia,25.128005806826,3865,1748,1439,1007,205,419,296,211,567,797,626,131,43,1369,269,114,75,87,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51137,Orange County,51137110302,Census Tract 1103.02; Orange County; Virginia,60.6285738897,3538,1759,1663,818,0,365,264,147,797,614,560,16,8,463,117,83,30,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,Virginia,VA,51139,Page County,51139030100,Census Tract 301; Page County; Virginia,51.56557847758,2568,1449,1148,390,89,366,366,494,645,288,581,23,0,262,0,155,0,135,0,VA,Virginia,Page,2582,13,15.7,38,7.6,9.6,7.6,77,9,21,12.1,36,25.4,36.4,33.7,3.6,POINT (-78.36539664 38.72356251)
51,Virginia,VA,51139,Page County,51139030200,Census Tract 302; Page County; Virginia,66.973045969328,4542,2634,1919,671,0,333,539,449,1199,681,996,72,0,436,139,72,7,143,211,VA,Virginia,Page,4177,13.4,14.7,40.6,8.4,9.7,8.5,78.3,9.5,20.4,13.3,36.9,26.6,36.7,34,4.1,POINT (-78.48552506 38.71427152)
